Timestamp,"Date and time","Phase 1 Forward active Energy kWh","Phase 1 Reverse active Energy kWh","Phase 1 Forward reactive Energy kvarh","Phase 1 Reverse reactive Energy kvarh","Phase 2 Forward active Energy kWh","Phase 2 Reverse active Energy kWh","Phase 2 Forward reactive Energy kvarh","Phase 2 Reverse reactive Energy kvarh","Phase 3 Forward active Energy kWh","Phase 3 Reverse active Energy kWh","Phase 3 Forward reactive Energy kvarh","Phase 3 Reverse reactive Energy kvarh","Forward active Energy kWh - Vector balance","Reverse active Energy kWh - Vector balance"
1671176079,"2022-12-16 08:34:39",512.7797,0.7680,0.8760,239.3931,460.7783,0.6319,0.6340,172.2157,432.5464,1.1324,0.6061,148.1641,1405.3786,1.8065
1671176680,"2022-12-16 08:44:40",512.9116,0.7680,0.8760,239.4256,460.8806,0.6319,0.6340,172.2361,432.6732,1.1324,0.6061,148.1741,1405.7395,1.8065
1671177279,"2022-12-16 08:54:39",513.0426,0.7680,0.8760,239.4581,460.9827,0.6319,0.6340,172.2564,432.7997,1.1324,0.6061,148.1848,1406.0992,1.8065
1671177879,"2022-12-16 09:04:39",513.1716,0.7680,0.8760,239.4906,461.0849,0.6319,0.6340,172.2766,432.9264,1.1324,0.6061,148.1967,1406.4571,1.8065
1671178479,"2022-12-16 09:14:39",513.2975,0.7680,0.8760,239.5231,461.1821,0.6319,0.6340,172.2968,433.0504,1.1324,0.6061,148.2069,1406.8042,1.8065
1671179080,"2022-12-16 09:24:40",513.4266,0.7680,0.8760,239.5559,461.2561,0.6319,0.6340,172.3177,433.1379,1.1324,0.6061,148.2224,1407.0948,1.8065
1671179679,"2022-12-16 09:34:39",513.6020,0.7680,0.8760,239.5889,461.3832,0.6319,0.6340,172.3369,433.2915,1.1324,0.6061,148.2328,1407.5509,1.8065
1671180279,"2022-12-16 09:44:39",513.7300,0.7680,0.8760,239.6218,461.4815,0.6319,0.6340,172.3571,433.4140,1.1324,0.6061,148.2434,1407.8997,1.8065
1671180879,"2022-12-16 09:54:39",513.8577,0.7680,0.8760,239.6563,461.5796,0.6319,0.6340,172.3766,433.5389,1.1324,0.6061,148.2545,1408.2504,1.8065
1671181480,"2022-12-16 10:04:40",513.9836,0.7680,0.8760,239.6891,461.6793,0.6319,0.6340,172.3963,433.6626,1.1324,0.6061,148.2670,1408.5997,1.8065
1671182079,"2022-12-16 10:14:39",514.1106,0.7680,0.8760,239.7221,461.7790,0.6319,0.6340,172.4157,433.7869,1.1324,0.6061,148.2789,1408.9508,1.8065
1671182679,"2022-12-16 10:24:39",514.2392,0.7680,0.8760,239.7556,461.8796,0.6319,0.6340,172.4350,433.9132,1.1324,0.6061,148.2906,1409.3062,1.8065
1671183279,"2022-12-16 10:34:39",514.3651,0.7680,0.8760,239.7884,461.9780,0.6319,0.6340,172.4547,434.0370,1.1324,0.6061,148.3016,1409.6543,1.8065
1671183879,"2022-12-16 10:44:39",514.5046,0.7680,0.8760,239.8210,462.0890,0.6319,0.6340,172.4739,434.1762,1.1324,0.6061,148.3117,1410.0440,1.8065
1671184479,"2022-12-16 10:54:39",514.6656,0.7680,0.8760,239.8529,462.1904,0.6319,0.6340,172.4938,434.2923,1.1324,0.6061,148.3261,1410.4224,1.8065
1671185079,"2022-12-16 11:04:39",514.8052,0.7680,0.8760,239.8855,462.2910,0.6319,0.6340,172.5129,434.4167,1.1324,0.6061,148.3391,1410.7871,1.8065
1671185679,"2022-12-16 11:14:39",514.9330,0.7680,0.8760,239.9191,462.3900,0.6319,0.6340,172.5324,434.5420,1.1324,0.6061,148.3499,1411.1392,1.8065
1671186280,"2022-12-16 11:24:40",515.0620,0.7680,0.8760,239.9516,462.4903,0.6319,0.6340,172.5522,434.6671,1.1324,0.6061,148.3601,1411.4937,1.8065
1671186879,"2022-12-16 11:34:39",515.1900,0.7680,0.8760,239.9839,462.5896,0.6319,0.6340,172.5725,434.7900,1.1324,0.6061,148.3705,1411.8438,1.8065
1671187479,"2022-12-16 11:44:39",515.3196,0.7680,0.8760,240.0162,462.6914,0.6319,0.6340,172.5926,434.9165,1.1324,0.6061,148.3812,1412.2017,1.8065
1671188079,"2022-12-16 11:54:39",515.4439,0.7680,0.8760,240.0486,462.7898,0.6319,0.6340,172.6126,435.0405,1.1324,0.6061,148.3927,1412.5485,1.8065
1671188679,"2022-12-16 12:04:39",515.5556,0.7680,0.8760,240.0807,462.8672,0.6319,0.6340,172.6330,435.1394,1.1324,0.6061,148.4057,1412.8364,1.8065
1671189279,"2022-12-16 12:14:39",515.7431,0.7680,0.8760,240.1107,462.9996,0.6319,0.6340,172.6522,435.2902,1.1324,0.6061,148.4170,1413.3072,1.8065
1671189879,"2022-12-16 12:24:39",515.8765,0.7680,0.8760,240.1414,463.0989,0.6319,0.6340,172.6729,435.4104,1.1324,0.6061,148.4273,1413.6601,1.8065
1671190479,"2022-12-16 12:34:39",516.0045,0.7680,0.8760,240.1714,463.1990,0.6319,0.6340,172.6928,435.5322,1.1324,0.6061,148.4370,1414.0099,1.8065
1671191079,"2022-12-16 12:44:39",516.1344,0.7680,0.8760,240.2029,463.2996,0.6319,0.6340,172.7128,435.6562,1.1324,0.6061,148.4465,1414.3644,1.8065
1671191679,"2022-12-16 12:54:39",516.2614,0.7680,0.8760,240.2329,463.4000,0.6319,0.6340,172.7322,435.7780,1.1324,0.6061,148.4570,1414.7136,1.8065
1671192279,"2022-12-16 13:04:39",516.3915,0.7680,0.8760,240.2637,463.5003,0.6319,0.6340,172.7524,435.9014,1.1324,0.6061,148.4659,1415.0674,1.8065
1671192879,"2022-12-16 13:14:39",516.5192,0.7680,0.8760,240.2946,463.6008,0.6319,0.6340,172.7728,436.0267,1.1324,0.6061,148.4755,1415.4209,1.8065
1671193480,"2022-12-16 13:24:40",516.6513,0.7680,0.8760,240.3239,463.6833,0.6319,0.6340,172.7939,436.1194,1.1324,0.6061,148.4893,1415.7282,1.8065
1671194079,"2022-12-16 13:34:39",516.8159,0.7680,0.8760,240.3523,463.8069,0.6319,0.6340,172.8130,436.2625,1.1324,0.6061,148.5005,1416.1595,1.8065
1671194679,"2022-12-16 13:44:39",516.9406,0.7680,0.8760,240.3814,463.9082,0.6319,0.6340,172.8328,436.3826,1.1324,0.6061,148.5121,1416.5055,1.8065
1671195279,"2022-12-16 13:54:39",517.0687,0.7680,0.8760,240.4108,464.0108,0.6319,0.6340,172.8528,436.5053,1.1324,0.6061,148.5227,1416.8590,1.8065
1671195880,"2022-12-16 14:04:40",517.1954,0.7680,0.8760,240.4412,464.1125,0.6319,0.6340,172.8726,436.6279,1.1324,0.6061,148.5340,1417.2100,1.8065
1671196479,"2022-12-16 14:14:39",517.3213,0.7680,0.8760,240.4720,464.2129,0.6319,0.6340,172.8920,436.7518,1.1324,0.6061,148.5451,1417.5602,1.8065
1671197079,"2022-12-16 14:24:39",517.4405,0.7680,0.8760,240.5054,464.2947,0.6319,0.6340,172.9120,436.8554,1.1324,0.6061,148.5588,1417.8648,1.8065
1671197679,"2022-12-16 14:34:39",517.6233,0.7680,0.8760,240.5375,464.4210,0.6319,0.6340,172.9313,437.0040,1.1324,0.6061,148.5695,1418.3225,1.8065
1671198280,"2022-12-16 14:44:40",517.7540,0.7680,0.8760,240.5701,464.5187,0.6319,0.6340,172.9514,437.1255,1.1324,0.6061,148.5803,1418.6725,1.8065
1671198879,"2022-12-16 14:54:39",517.8858,0.7680,0.8760,240.6034,464.6212,0.6319,0.6340,172.9712,437.2538,1.1324,0.6061,148.5908,1419.0349,1.8065
1671199479,"2022-12-16 15:04:39",518.0161,0.7680,0.8760,240.6369,464.7231,0.6319,0.6340,172.9909,437.3812,1.1324,0.6061,148.6021,1419.3946,1.8065
1671200079,"2022-12-16 15:14:39",518.1504,0.7680,0.8760,240.6710,464.8287,0.6319,0.6340,173.0100,437.5146,1.1324,0.6061,148.6132,1419.7679,1.8065
1671200679,"2022-12-16 15:24:39",518.2869,0.7680,0.8760,240.7042,464.9317,0.6319,0.6340,173.0301,437.6421,1.1324,0.6061,148.6255,1420.1349,1.8065
1671201279,"2022-12-16 15:34:39",518.4673,0.7680,0.8760,240.7374,465.0541,0.6319,0.6340,173.0494,437.7846,1.1324,0.6061,148.6393,1420.5802,1.8065
1671201879,"2022-12-16 15:44:39",518.5996,0.7680,0.8760,240.7699,465.1530,0.6319,0.6340,173.0688,437.9066,1.1324,0.6061,148.6525,1420.9334,1.8065
1671202480,"2022-12-16 15:54:40",518.7240,0.7680,0.8760,240.8032,465.2514,0.6319,0.6340,173.0878,438.0301,1.1324,0.6061,148.6654,1421.2798,1.8065
1671203079,"2022-12-16 16:04:39",518.8499,0.7680,0.8760,240.8364,465.3503,0.6319,0.6340,173.1072,438.1539,1.1324,0.6061,148.6772,1421.6284,1.8065
1671203679,"2022-12-16 16:14:39",518.9769,0.7680,0.8760,240.8711,465.4468,0.6319,0.6340,173.1272,438.2782,1.1324,0.6061,148.6875,1421.9761,1.8065
1671204279,"2022-12-16 16:24:39",519.1094,0.7680,0.8760,240.9036,465.5492,0.6319,0.6340,173.1480,438.4068,1.1324,0.6061,148.6965,1422.3396,1.8065
1671204880,"2022-12-16 16:34:40",519.2478,0.7680,0.8760,240.9341,465.6331,0.6319,0.6340,173.1693,438.5026,1.1324,0.6061,148.7101,1422.6578,1.8065
1671205479,"2022-12-16 16:44:39",519.4117,0.7680,0.8760,240.9675,465.7499,0.6319,0.6340,173.1888,438.6464,1.1324,0.6061,148.7208,1423.0823,1.8065
1671206079,"2022-12-16 16:54:39",519.5374,0.7680,0.8760,241.0020,465.8461,0.6319,0.6340,173.2091,438.7692,1.1324,0.6061,148.7317,1423.4270,1.8065
1671206679,"2022-12-16 17:04:39",519.6647,0.7680,0.8760,241.0375,465.9427,0.6319,0.6340,173.2294,438.8943,1.1324,0.6061,148.7421,1423.7759,1.8065
1671207280,"2022-12-16 17:14:40",519.7906,0.7680,0.8760,241.0716,466.0407,0.6319,0.6340,173.2487,439.0209,1.1324,0.6061,148.7530,1424.1264,1.8065
1671207879,"2022-12-16 17:24:39",519.9042,0.7680,0.8760,241.1044,466.1112,0.6319,0.6340,173.2695,439.1096,1.1324,0.6061,148.7672,1424.3991,1.8065
1671208479,"2022-12-16 17:34:39",520.0924,0.7680,0.8760,241.1359,466.2458,0.6319,0.6340,173.2885,439.2669,1.1324,0.6061,148.7778,1424.8793,1.8065
1671209080,"2022-12-16 17:44:40",520.2226,0.7680,0.8760,241.1687,466.3443,0.6319,0.6340,173.3088,439.3892,1.1324,0.6061,148.7877,1425.2303,1.8065
1671209679,"2022-12-16 17:54:39",520.3492,0.7680,0.8760,241.2016,466.4434,0.6319,0.6340,173.3282,439.5123,1.1324,0.6061,148.7988,1425.5791,1.8065
1671210279,"2022-12-16 18:04:39",520.4745,0.7680,0.8760,241.2333,466.5430,0.6319,0.6340,173.3475,439.6351,1.1324,0.6061,148.8103,1425.9267,1.8065
1671210879,"2022-12-16 18:14:39",520.6093,0.7680,0.8760,241.2643,466.6505,0.6319,0.6340,173.3670,439.7672,1.1324,0.6061,148.8199,1426.3012,1.8065
1671211480,"2022-12-16 18:24:40",520.7817,0.7680,0.8760,241.2951,466.7661,0.6319,0.6340,173.3866,439.8991,1.1324,0.6061,148.8322,1426.7211,1.8065
1671212079,"2022-12-16 18:34:39",520.9274,0.7680,0.8760,241.3275,466.8689,0.6319,0.6340,173.4058,440.0256,1.1324,0.6061,148.8426,1427.0960,1.8065
1671212679,"2022-12-16 18:44:39",521.0539,0.7680,0.8760,241.3596,466.9676,0.6319,0.6340,173.4256,440.1472,1.1324,0.6061,148.8531,1427.4429,1.8065
1671213279,"2022-12-16 18:54:39",521.1800,0.7680,0.8760,241.3904,467.0684,0.6319,0.6340,173.4455,440.2686,1.1324,0.6061,148.8645,1427.7912,1.8065
1671213879,"2022-12-16 19:04:39",521.3061,0.7680,0.8760,241.4221,467.1673,0.6319,0.6340,173.4656,440.3902,1.1324,0.6061,148.8747,1428.1378,1.8065
1671214479,"2022-12-16 19:14:39",521.4372,0.7680,0.8760,241.4544,467.2716,0.6319,0.6340,173.4851,440.5218,1.1324,0.6061,148.8847,1428.5048,1.8065
1671215079,"2022-12-16 19:24:39",521.5502,0.7680,0.8760,241.4862,467.3456,0.6319,0.6340,173.5060,440.6143,1.1324,0.6061,148.8981,1428.7842,1.8065
1671215680,"2022-12-16 19:34:40",521.7364,0.7680,0.8760,241.5157,467.4807,0.6319,0.6340,173.5248,440.7684,1.1324,0.6061,148.9093,1429.2597,1.8065
1671216279,"2022-12-16 19:44:39",521.8647,0.7680,0.8760,241.5453,467.5829,0.6319,0.6340,173.5447,440.8893,1.1324,0.6061,148.9214,1429.6112,1.8065
1671216879,"2022-12-16 19:54:39",521.9898,0.7680,0.8760,241.5766,467.6840,0.6319,0.6340,173.5640,441.0118,1.1324,0.6061,148.9338,1429.9597,1.8065
1671217479,"2022-12-16 20:04:39",522.1175,0.7680,0.8760,241.6080,467.7874,0.6319,0.6340,173.5838,441.1379,1.1324,0.6061,148.9458,1430.3171,1.8065
1671218079,"2022-12-16 20:14:39",522.2734,0.7680,0.8760,241.6392,467.8927,0.6319,0.6340,173.6037,441.2585,1.1324,0.6061,148.9599,1430.6988,1.8065
1671218680,"2022-12-16 20:24:40",522.4232,0.7680,0.8760,241.6700,468.0003,0.6319,0.6340,173.6232,441.3872,1.1324,0.6061,148.9717,1431.0849,1.8065
1671219279,"2022-12-16 20:34:39",522.5494,0.7680,0.8760,241.7007,468.1028,0.6319,0.6340,173.6426,441.5101,1.1324,0.6061,148.9843,1431.4365,1.8065
1671219879,"2022-12-16 20:44:39",522.6749,0.7680,0.8760,241.7314,468.2042,0.6319,0.6340,173.6622,441.6319,1.1324,0.6061,148.9969,1431.7851,1.8065
1671220480,"2022-12-16 20:54:40",522.8004,0.7680,0.8760,241.7622,468.3057,0.6319,0.6340,173.6820,441.7555,1.1324,0.6061,149.0091,1432.1358,1.8065
1671221079,"2022-12-16 21:04:39",522.9350,0.7680,0.8760,241.7940,468.3920,0.6319,0.6340,173.7026,441.8556,1.1324,0.6061,149.0242,1432.4569,1.8065
1671221679,"2022-12-16 21:14:39",523.1100,0.7680,0.8760,241.8245,468.5225,0.6319,0.6340,173.7212,442.0086,1.1324,0.6061,149.0360,1432.9153,1.8065
1671222279,"2022-12-16 21:24:39",523.2381,0.7680,0.8760,241.8560,468.6250,0.6319,0.6340,173.7414,442.1319,1.1324,0.6061,149.0485,1433.2692,1.8065
1671222879,"2022-12-16 21:34:39",523.3643,0.7680,0.8760,241.8872,468.7260,0.6319,0.6340,173.7614,442.2531,1.1324,0.6061,149.0608,1433.6176,1.8065
1671223479,"2022-12-16 21:44:39",523.4891,0.7680,0.8760,241.9192,468.8260,0.6319,0.6340,173.7812,442.3756,1.1324,0.6061,149.0733,1433.9650,1.8065
1671224079,"2022-12-16 21:54:39",523.6076,0.7680,0.8760,241.9507,468.9067,0.6319,0.6340,173.8019,442.4728,1.1324,0.6061,149.0872,1434.2614,1.8065
1671224679,"2022-12-16 22:04:39",523.7893,0.7680,0.8760,241.9813,469.0356,0.6319,0.6340,173.8212,442.6203,1.1324,0.6061,149.0991,1434.7195,1.8065
1671225279,"2022-12-16 22:14:39",523.9192,0.7680,0.8760,242.0127,469.1375,0.6319,0.6340,173.8409,442.7428,1.1324,0.6061,149.1119,1435.0737,1.8065
1671225879,"2022-12-16 22:24:39",524.0455,0.7680,0.8760,242.0446,469.2385,0.6319,0.6340,173.8610,442.8652,1.1324,0.6061,149.1236,1435.4234,1.8065
1671226479,"2022-12-16 22:34:39",524.1729,0.7680,0.8760,242.0758,469.3389,0.6319,0.6340,173.8817,442.9870,1.1324,0.6061,149.1342,1435.7730,1.8065
1671227080,"2022-12-16 22:44:40",524.2975,0.7680,0.8760,242.1055,469.4391,0.6319,0.6340,173.9022,443.1077,1.1324,0.6061,149.1452,1436.1186,1.8065
1671227679,"2022-12-16 22:54:39",524.4424,0.7680,0.8760,242.1358,469.5351,0.6319,0.6340,173.9226,443.2159,1.1324,0.6061,149.1597,1436.4676,1.8065
1671228279,"2022-12-16 23:04:39",524.5726,0.7680,0.8760,242.1661,469.6264,0.6319,0.6340,173.9434,443.3260,1.1324,0.6061,149.1732,1436.7991,1.8065
1671228879,"2022-12-16 23:14:39",524.5785,0.7680,0.8760,242.1950,469.6264,0.6319,0.6340,173.9672,443.3260,1.1325,0.6061,149.1971,1436.8050,1.8065
1671229480,"2022-12-16 23:24:40",524.5843,0.7680,0.8760,242.2246,469.6264,0.6320,0.6340,173.9915,443.3260,1.1326,0.6061,149.2213,1436.8107,1.8065
1671230079,"2022-12-16 23:34:39",524.5902,0.7680,0.8760,242.2548,469.6264,0.6320,0.6340,174.0157,443.3260,1.1327,0.6061,149.2458,1436.8164,1.8065
1671230679,"2022-12-16 23:44:39",524.5961,0.7680,0.8760,242.2852,469.6264,0.6321,0.6340,174.0399,443.3260,1.1329,0.6061,149.2703,1436.8221,1.8065
1671231279,"2022-12-16 23:54:39",524.6021,0.7680,0.8760,242.3157,469.6264,0.6321,0.6340,174.0642,443.3260,1.1330,0.6061,149.2949,1436.8279,1.8065
1671231880,"2022-12-17 00:04:40",524.6080,0.7680,0.8760,242.3462,469.6264,0.6322,0.6340,174.0887,443.3260,1.1331,0.6061,149.3195,1436.8336,1.8065
1671232479,"2022-12-17 00:14:39",524.6139,0.7680,0.8760,242.3766,469.6264,0.6323,0.6340,174.1133,443.3260,1.1333,0.6061,149.3441,1436.8393,1.8065
1671233079,"2022-12-17 00:24:39",524.6198,0.7680,0.8760,242.4071,469.6264,0.6323,0.6340,174.1380,443.3260,1.1334,0.6061,149.3687,1436.8450,1.8065
1671233679,"2022-12-17 00:34:39",524.6258,0.7680,0.8760,242.4377,469.6264,0.6324,0.6340,174.1627,443.3260,1.1336,0.6061,149.3935,1436.8507,1.8065
1671234279,"2022-12-17 00:44:39",524.6317,0.7680,0.8760,242.4679,469.6264,0.6325,0.6340,174.1871,443.3260,1.1337,0.6061,149.4179,1436.8564,1.8065
1671234879,"2022-12-17 00:54:39",524.6376,0.7680,0.8760,242.4983,469.6264,0.6325,0.6340,174.2115,443.3260,1.1339,0.6061,149.4423,1436.8621,1.8065
1671235479,"2022-12-17 01:04:39",524.6435,0.7680,0.8760,242.5287,469.6264,0.6326,0.6340,174.2361,443.3260,1.1340,0.6061,149.4668,1436.8678,1.8065
1671236080,"2022-12-17 01:14:40",524.6494,0.7680,0.8760,242.5591,469.6264,0.6326,0.6340,174.2607,443.3260,1.1341,0.6061,149.4915,1436.8735,1.8065
1671236679,"2022-12-17 01:24:39",524.7249,0.7680,0.8760,242.5916,469.6773,0.6327,0.6340,174.2836,443.3861,1.1342,0.6061,149.5104,1437.0599,1.8065
1671237279,"2022-12-17 01:34:39",525.0189,0.7680,0.8760,242.6203,469.9385,0.6327,0.6340,174.2996,443.6753,1.1342,0.6061,149.5185,1437.9044,1.8065
1671237879,"2022-12-17 01:44:39",525.2906,0.7680,0.8760,242.6506,470.1713,0.6327,0.6340,174.3163,443.9385,1.1342,0.6061,149.5276,1438.6721,1.8065
1671238480,"2022-12-17 01:54:40",525.5074,0.7680,0.8760,242.6817,470.3255,0.6327,0.6340,174.3356,444.1082,1.1342,0.6061,149.5412,1439.2127,1.8065
1671239079,"2022-12-17 02:04:39",525.8275,0.7680,0.8760,242.7101,470.5973,0.6327,0.6340,174.3503,444.4097,1.1342,0.6061,149.5479,1440.1061,1.8065
1671239679,"2022-12-17 02:14:39",526.1249,0.7680,0.8760,242.7398,470.8556,0.6327,0.6340,174.3657,444.7032,1.1342,0.6061,149.5535,1440.9553,1.8065
1671240279,"2022-12-17 02:24:39",526.3982,0.7680,0.8760,242.7700,471.0920,0.6327,0.6340,174.3820,444.9761,1.1342,0.6061,149.5594,1441.7379,1.8065
1671240880,"2022-12-17 02:34:40",526.5678,0.7680,0.8760,242.8016,471.2012,0.6327,0.6340,174.4024,445.0983,1.1342,0.6061,149.5743,1442.1389,1.8065
1671241479,"2022-12-17 02:44:39",526.7546,0.7680,0.8760,242.8330,471.3434,0.6327,0.6340,174.4216,445.2640,1.1342,0.6061,149.5856,1442.6336,1.8065
1671242079,"2022-12-17 02:54:39",526.9226,0.7680,0.8760,242.8639,471.4794,0.6327,0.6340,174.4410,445.4223,1.1342,0.6061,149.5973,1443.0959,1.8065
1671242679,"2022-12-17 03:04:39",527.0725,0.7680,0.8760,242.8945,471.5979,0.6327,0.6340,174.4613,445.5613,1.1342,0.6061,149.6093,1443.5033,1.8065
1671243280,"2022-12-17 03:14:40",527.1906,0.7680,0.8760,242.9256,471.6734,0.6327,0.6340,174.4835,445.6495,1.1342,0.6061,149.6242,1443.7852,1.8065
1671243879,"2022-12-17 03:24:39",527.3746,0.7680,0.8760,242.9568,471.8015,0.6327,0.6340,174.5037,445.7969,1.1342,0.6061,149.6365,1444.2447,1.8065
1671244479,"2022-12-17 03:34:39",527.5087,0.7680,0.8760,242.9870,471.9047,0.6327,0.6340,174.5247,445.9182,1.1342,0.6061,149.6490,1444.6033,1.8065
1671245080,"2022-12-17 03:44:40",527.6375,0.7680,0.8760,243.0171,472.0069,0.6327,0.6340,174.5453,446.0388,1.1342,0.6061,149.6623,1444.9548,1.8065
1671245679,"2022-12-17 03:54:39",527.7608,0.7680,0.8760,243.0474,472.1046,0.6327,0.6340,174.5654,446.1574,1.1342,0.6061,149.6750,1445.2944,1.8065
1671246279,"2022-12-17 04:04:39",527.8857,0.7680,0.8760,243.0776,472.2043,0.6327,0.6340,174.5869,446.2777,1.1342,0.6061,149.6877,1445.6393,1.8065
1671246879,"2022-12-17 04:14:39",527.9982,0.7680,0.8760,243.1088,472.2702,0.6327,0.6340,174.6091,446.3541,1.1342,0.6061,149.7035,1445.8940,1.8065
1671247480,"2022-12-17 04:24:40",528.1726,0.7680,0.8760,243.1388,472.3986,0.6327,0.6340,174.6285,446.5023,1.1342,0.6061,149.7160,1446.3451,1.8065
1671248079,"2022-12-17 04:34:39",528.3004,0.7680,0.8760,243.1692,472.5028,0.6327,0.6340,174.6483,446.6252,1.1342,0.6061,149.7297,1446.7001,1.8065
1671248679,"2022-12-17 04:44:39",528.4280,0.7680,0.8760,243.1993,472.6061,0.6327,0.6340,174.6687,446.7468,1.1342,0.6061,149.7426,1447.0525,1.8065
1671249279,"2022-12-17 04:54:39",528.5534,0.7680,0.8760,243.2300,472.7056,0.6327,0.6340,174.6892,446.8673,1.1342,0.6061,149.7544,1447.3980,1.8065
1671249880,"2022-12-17 05:04:40",528.6753,0.7680,0.8760,243.2617,472.8016,0.6327,0.6340,174.7096,446.9868,1.1342,0.6061,149.7667,1447.7354,1.8065
1671250479,"2022-12-17 05:14:39",528.8242,0.7680,0.8760,243.2932,472.8934,0.6327,0.6340,174.7307,447.0890,1.1342,0.6061,149.7827,1448.0783,1.8065
1671251079,"2022-12-17 05:24:39",528.9655,0.7680,0.8760,243.3241,472.9980,0.6327,0.6340,174.7512,447.2121,1.1342,0.6061,149.7965,1448.4473,1.8065
1671251679,"2022-12-17 05:34:39",529.0928,0.7680,0.8760,243.3554,473.1016,0.6327,0.6340,174.7713,447.3353,1.1342,0.6061,149.8103,1448.8013,1.8065
1671252279,"2022-12-17 05:44:39",529.2223,0.7680,0.8760,243.3862,473.2063,0.6327,0.6340,174.7915,447.4595,1.1342,0.6061,149.8233,1449.1597,1.8065
1671252879,"2022-12-17 05:54:39",529.3481,0.7680,0.8760,243.4166,473.3065,0.6327,0.6340,174.8121,447.5806,1.1342,0.6061,149.8348,1449.5069,1.8065
1671253479,"2022-12-17 06:04:39",529.4684,0.7680,0.8760,243.4474,473.3924,0.6327,0.6340,174.8333,447.6854,1.1342,0.6061,149.8469,1449.8178,1.8065
1671254080,"2022-12-17 06:14:40",529.6334,0.7680,0.8760,243.4781,473.5035,0.6327,0.6340,174.8527,447.8131,1.1342,0.6061,149.8593,1450.2216,1.8065
1671254679,"2022-12-17 06:24:39",529.7691,0.7680,0.8760,243.5100,473.6045,0.6327,0.6340,174.8730,447.9361,1.1342,0.6061,149.8697,1450.5813,1.8065
1671255279,"2022-12-17 06:34:39",529.8972,0.7680,0.8760,243.5415,473.7059,0.6327,0.6340,174.8932,448.0586,1.1342,0.6061,149.8812,1450.9334,1.8065
1671255879,"2022-12-17 06:44:39",530.0258,0.7680,0.8760,243.5714,473.8103,0.6327,0.6340,174.9132,448.1824,1.1342,0.6061,149.8930,1451.2902,1.8065
1671256480,"2022-12-17 06:54:40",530.1522,0.7680,0.8760,243.6002,473.9127,0.6327,0.6340,174.9339,448.3043,1.1342,0.6061,149.9040,1451.6408,1.8065
1671257079,"2022-12-17 07:04:39",530.2694,0.7680,0.8760,243.6313,473.9814,0.6327,0.6340,174.9556,448.3838,1.1342,0.6061,149.9195,1451.9063,1.8065
1671257679,"2022-12-17 07:14:39",530.4578,0.7680,0.8760,243.6626,474.1207,0.6327,0.6340,174.9742,448.5473,1.1342,0.6061,149.9305,1452.3974,1.8065
1671258279,"2022-12-17 07:24:39",530.5861,0.7680,0.8760,243.6943,474.2228,0.6327,0.6340,174.9939,448.6712,1.1342,0.6061,149.9423,1452.7517,1.8065
1671258879,"2022-12-17 07:34:39",530.7170,0.7680,0.8760,243.7259,474.3263,0.6327,0.6340,175.0138,448.7971,1.1342,0.6061,149.9532,1453.1121,1.8065
1671259480,"2022-12-17 07:44:40",530.8431,0.7680,0.8760,243.7565,474.4279,0.6327,0.6340,175.0339,448.9198,1.1342,0.6061,149.9655,1453.4624,1.8065
1671260079,"2022-12-17 07:54:39",530.9623,0.7680,0.8760,243.7898,474.5118,0.6327,0.6340,175.0535,449.0271,1.1342,0.6061,149.9788,1453.7728,1.8065
1671260679,"2022-12-17 08:04:39",531.1448,0.7680,0.8760,243.8220,474.6390,0.6327,0.6340,175.0721,449.1756,1.1342,0.6061,149.9911,1454.2310,1.8065
1671261279,"2022-12-17 08:14:39",531.2771,0.7680,0.8760,243.8544,474.7371,0.6327,0.6340,175.0922,449.2966,1.1342,0.6061,150.0014,1454.5825,1.8065
1671261880,"2022-12-17 08:24:40",531.4050,0.7680,0.8760,243.8870,474.8358,0.6327,0.6340,175.1125,449.4185,1.1342,0.6061,150.0116,1454.9309,1.8065
1671262479,"2022-12-17 08:34:39",531.5325,0.7680,0.8760,243.9195,474.9343,0.6327,0.6340,175.1332,449.5407,1.1342,0.6061,150.0216,1455.2792,1.8065
1671263079,"2022-12-17 08:44:39",531.6559,0.7680,0.8760,243.9506,475.0305,0.6327,0.6340,175.1543,449.6595,1.1342,0.6061,150.0318,1455.6175,1.8065
1671263679,"2022-12-17 08:54:39",531.8004,0.7680,0.8760,243.9813,475.1248,0.6327,0.6340,175.1758,449.7655,1.1342,0.6061,150.0465,1455.9624,1.8065
1671264280,"2022-12-17 09:04:40",531.9557,0.7680,0.8760,244.0110,475.2388,0.6327,0.6340,175.1965,449.8972,1.1342,0.6061,150.0595,1456.3633,1.8065
1671264879,"2022-12-17 09:14:39",532.0806,0.7680,0.8760,244.0426,475.3394,0.6327,0.6340,175.2171,450.0178,1.1342,0.6061,150.0732,1456.7094,1.8065
1671265479,"2022-12-17 09:24:39",532.2058,0.7680,0.8760,244.0740,475.4398,0.6327,0.6340,175.2374,450.1384,1.1342,0.6061,150.0863,1457.0557,1.8065
1671266079,"2022-12-17 09:34:39",532.3303,0.7680,0.8760,244.1043,475.5405,0.6327,0.6340,175.2582,450.2580,1.1342,0.6061,150.0993,1457.4004,1.8065
1671266679,"2022-12-17 09:44:39",532.4515,0.7680,0.8760,244.1347,475.6381,0.6327,0.6340,175.2791,450.3757,1.1342,0.6061,150.1121,1457.7369,1.8065
